Id,10_1_2018_0_0,10_1_2018_0_1,11_06_18_0_0,11_06_18_0_1,11_07_18_0_0,11_07_18_1_0,11_08_18_0_0,11_08_18_0_1,11_09_18_0_1,9_17_2018_0_0,9_17_2018_0_1,9_20_2018_0_0,9_21_2018_0_0,9_21_2018_0_1,9_26_2018_0_0,9_26_2018_0_1,9_28_2018_0_0,9_28_2018_0_1
0,7.872480368035579,0.595127438512537,6.163014761369712,0.49703990675620857,3.137307304056574,7.409312403915361,5.249369860817852,0.8165297746223223,1.4076067156829637,6.7685783066687755,0.40363109682840265,4.1119687431363685,3.064643001610547,1.7525954073817236,2.2857460360822657,1.178160827077508,6.0181296066637895,0.19136813652405815
1,7.813740672655254,0.49178188596975114,6.040483796821485,0.35256304331318045,3.5854039701587186,8.184494588017971,6.231990615169517,0.30106640349381675,1.0065499698120255,6.6098080192308215,0.31657118509629156,3.9093979298189354,2.9525629795466846,1.860525249024049,1.7828574153043997,1.2607086167360553,7.6045317303741475,0.08524641404506011
2,7.941762069029065,0.5942139348600939,6.203439800282955,0.49903270189494514,3.132742464078035,7.377352055981875,5.445709553363132,0.9157885527653464,1.4294963372151335,6.879706194956218,0.4154205506087926,4.084730354541752,3.144312122174856,1.7660724869949966,2.5098405577562755,1.1084679087672737,5.990777834434941,0.18468453922925154
3,7.864635881027928,0.7894445249339037,6.107043093902123,0.44544930247139647,2.951779062267375,7.201265546461853,4.821421648500653,0.9394426111386491,1.3437237360030805,6.680236019050187,0.36377378471009686,3.99401984988365,3.072019397314935,1.8376918810863017,2.280929568208397,1.249072486567889,5.514029320881973,0.2336419197530541
4,7.8714831881732295,0.7823785533218043,6.146973567711455,0.49762687336362865,2.856609521579436,7.018909789615009,4.581185972473741,1.0502214526887483,1.4703724067822894,6.724896642222586,0.3950858809158116,4.081200028437596,3.0898254302916666,1.7871100535640279,2.391196278677909,1.223070558081786,5.149444711032269,0.2578438496897177
5,8.025401355534909,0.5619955891713148,6.261997343281372,0.5119047181662937,3.1525142421631975,7.3643454986699055,5.735504244434068,1.018844338327939,1.471215823813463,7.0273825325594075,0.43710831858481786,4.075054151815658,3.238333871316133,1.7662870257902685,2.7810463662828773,1.0134836528183844,6.022058425583662,0.17114013123004151
6,7.938392590782674,0.6162399473281204,6.147730234574895,0.42263553091816,3.254468338695797,7.61757420471631,5.7757610560572035,0.7774167372661227,1.2495666729229833,6.82220470928405,0.37004833662805225,3.9521152149763057,3.127501592552646,1.8438334830600398,2.376342736779479,1.142680519337042,6.46908931511293,0.15265751104358996
7,8.068925380336808,0.5525045090448535,6.314135386498896,0.5513749712169227,3.0856610608513266,7.220376115654787,5.681343812232167,1.1507061408227555,1.5752481651979398,7.122815379637415,0.46685655698732276,4.1246720766069735,3.2951558643311563,1.7358699684338257,2.984438535171853,0.9547553413415577,5.756294710258712,0.1838848172755861
8,7.715532572437314,1.1721282734306857,5.976422635438541,0.4244895467094171,2.4269659246841124,6.542071461767225,3.1440036562689753,1.16608594210252,1.38116546928239,6.344440489135619,0.3110885935131379,3.9587061230811234,2.9503358194837555,1.8967079739699289,1.987857735193859,1.4943615368768057,3.941644842161473,0.37357670600974685
9,7.978077689002979,0.6377744916002392,6.233844281458552,0.5191221429332293,3.0260867554437856,7.198246929058226,5.288757505049118,1.0629984060312019,1.5019040239123322,6.939728408109569,0.4304734245703137,4.095364596531293,3.1962315074925307,1.7629029811146064,2.68636324665107,1.07591157510588,5.628739859651297,0.20672876121641776
10,8.02417984105799,0.6096909549958185,6.253741129258232,0.5067217192061593,3.0918283894824574,7.285142109488389,5.5916255515325055,1.0657736953187313,1.4739552238127192,7.011431831444614,0.4317243544888171,4.058550435740912,3.2425206141354415,1.7800513745162687,2.7953674887741795,1.027675902006859,5.841450476648032,0.18537283384098985
11,7.64162897003183,0.8226290813103723,5.909652221051644,0.3438727883126102,3.1137900587744887,7.595938312010633,4.6029854712355105,0.45691932950767145,1.051113429812748,6.256915912975218,0.26982020440649856,3.91415892934129,2.799839147210617,1.8926460213796803,1.4083236291988586,1.5125122146937977,6.1839048997710675,0.215803612407858
12,7.992687854302671,0.6642426770647606,6.229600466485034,0.5040883219813709,3.016579700774165,7.193758731081459,5.320425478006618,1.0846156442122343,1.477596310343869,6.947574755934275,0.42285058143898135,4.058671402257069,3.2135197296595326,1.7858156485308716,2.721549654477418,1.0726900776069757,5.6170517167011775,0.2066016442049593
13,7.921868951291924,0.5340886439096143,6.173515086369117,0.4639893660704204,3.293921535414869,7.640284579093215,5.791374484861022,0.7391417671196876,1.3192764482288495,6.8402081824300565,0.39507419181741693,4.044136749193641,3.1057526666068185,1.78436983683613,2.3497031888445976,1.1258373172384777,6.538758797513182,0.14717977189994721
